song,artist,lyrics
one shot two shot, offset, dope boy on the block tryna make a flip i can't believe i got fame look where i came with a 9 in my hip when you geting money you gon' change the way that you live my bitch go both ways and i ain't tripping on that bitch take one shot take two shots (x6)  take one shot take two shots we pulling up in the brand new drops cuffing these bitches you niggas is cops she suck me up but i don't eat the box in the industry you get only one shot we grinding non stop and we not gonna flop your bitch she suck me up like a lollipop allergic to broke give me chicken pox ooooh sexy chocolate drop slow sipping actavis at night i keep the savages with me with pistols my nigga why not you like the type of nigga i can beat with my hands with no eyes if you ain't know 20000 ain't enough i can get you knocked off for a dime i was so blind i had to do time 50000 for my rhymes 20000 for my uh uh quarter million for my fisker i'm working that bitch and you kiss her oh smash her dismiss her i'm official you niggas is unofficial i'm a millionaire but i still keep the pistol come and take one shot and fuck with a nigga taking 2 shots you be fucking a nigga i got out of jail and have plenty benjis thank the lord for the vision and the mission he sent me
work, offset, yung rich nation you know we international we put a whole lot of work in and it paid off  i put my bitches to work i put my pistol to work i put my goons to work in the bando i had work you say you trapping ain't got work you say you rapping ain't got verses you say your the man of your turf but you ain't putting in the work work (x8) you say you been trapping the work you say you be rapping them verses you say your the man of your turf but you ain't putting in the work  putting in work like a foot soldier i got the work you can smell the odour knock em out the way like a bulldozer 100 band juug turn your life over working the 9 to 5 ain't no money work in the trap its like hundreds on hundreds no homo got the dick hanging out the 4 5th on my hip make the fuck nigga flip i'm a bang with the thang offset sean kemp i'm working these hoes yeah offset a pimp turning my wrist in the pot it is work ain't putting in work you the man on your turf? oh your a rapper boy give me your verse this shit was the worse now your feelings is hurt counting money sipping lean make me burp putting in work had to snatch up a purse distracted by bitches you stare when they flirt you pussy boy put on a skirt you a nurse pussy niggas shouldn't of been on this earth eve bit the apple that was a curse ski mask in the bushes i lurk look at the diamonds in my watch i was that nigga trapping on the curb ? remix a nigga throw a nigga a curve  i put my bitches to work i put my pistol to work i put my goons to work in the bando i had work you say you trapping ain't got work you say you rapping ain't got verses you say your the man of your turf but you ain't putting in the work work (x8) you say you been trapping the work you say you be rapping them verses you say your the man of your turf but you ain't putting in the work work
hot spot, offset, zaytoven connected just like what? (21 real shit nigga uh) connected just like hotspots (woo pocket nigga what the fuck) 21 woo ya 21 uh ya yaa 21 21 21  connected just like hotspots (connected uh hotspot oh) don't come on my block it's a hot spot (hah hah hah hah) one way in an' one way out (one stop one stop one stop one stop) you say that you trappin' we see what you 'bout (you say that you trappin' you know you ain't trappin') connected like hotspots (connected) connected like hotspots (woo woo) connected like hotspots (uh 21) connected like hotspots (21 21 21) burn a nigga that's a hotspot (pop pop) standing on bricks like its hopscotch (bricks 21 uh) the block is hot i got connections everywhere like hotspots (21 21 oh)  i'm cookin' up dope in the kitchen (skrrt skrrt) i leave the crumbs for the pigeons (say what?) these niggas be praying and wishin' (say what?) but me i get up and go get it (what?) i walk around with the thirty (the thirty) i'm pourin' up fours and i'm thirsty (i'm what?) you know that these bitches be thirsty (they what?) burglar bar doors when i'm servin' (21) i really came from the streets (21) i used to run from police (fuck twelve) we not gon' play with the beef (uh-uh) we pull up with sticks and we eat (grah-grah) i done came a long way (long way) my momma she told me to pray (to pray) i used to sleep with them roaches (the roaches) now i'm playin' with the k (21)  connected just like hotspots (connected uh hotspot oh) don't come on my block it's a hot spot (hah hah hah hah) one way in an' one way out (one stop one stop one stop one stop) you say that you trappin' we see what you 'bout (you say that you trappin' you know you ain't trappin') connected like hotspots (connected) connected like hotspots (woo woo) connected like hotspots (uh whoa) connected like hotspots (connected) burn a nigga that's a hotspot (pop pop) standing on bricks like its hopscotch (bricks huh fuck) the block is hot i got connections everywhere like hotspots (huh oh)  i was on the block before the rap (before the rap) servin' niggas in my culdesac (serve) mini-14 with the shoulder strap (shoulder strap) 'case a pussy nigga wanna act (pop pop pop) i used to be broke but ain't goin' back (no) now we makin' movies cinematic (movie) i focus on money don't worry 'bout bitches (focus) i'm in love with money we so attached (movie) round up my money more haters start comin' (hey) i got some millions an' i'm still humble (yeah) locked up in cells and i couldn't do shit (cells) and i swear to god man i was feelin' lonely (lonely) even though that i got millions i still keep the forty it gotta stay on me (pop pop pop) i don't give a fuck if you run your mouth (fuck) i swear i'm goin' out like i'm tony (montana)  connected just like hotspots (connected uh hotspot oh) don't come on my block it's a hot spot (hah hah hah hah) one way in an' one way out (one stop one stop one stop one stop) you say that you trappin' we see what you 'bout (you say that you trappin' you know you ain't trappin') connected like hotspots (connected) connected like hotspots (woo woo) connected like hotspots (uh whoa) connected like hotspots (connected) burn a nigga that's a hotspot (pop pop) standing on bricks like its hopscotch (bricks fuck) the block is hot i got connections everywhere like hotspots (oh)
wanna be me, offset, there's a lot of niggas that wanna be us right now we just set a trend round the whole nation i know you wanna be me tryna bite my dab but i'm on a whole another level! lets go!  i had a dream bitches keep running to me money keep coming to me og gas bag i can't breathe i'm the godfather capeesh it's not solid gold on your piece i'm at the top you beneath why you copy and cloning us three you niggas you wanna be me you wanna be me you wanna be me you wanna be me you wanna be me you wanna be me you wanna be me but you cannot be you wanna be me you wanna be me you wanna be me you wanna be me  you wanna be me you don't wanna be me i done did a lot of dirt up in these streets from breaking in houses to selling them  remember going to the airport and stealing g all these street niggas they fucking with me all these broke niggas they like  i shot the fuck nigga before he could reach and i'm sneakin' and geekin' feelin' like scream who are you you wanna be me but you cannot be more m's than mickey d no diamonds its gems all up in your piece og gas need to spray some febreze i'm the same nigga from back in the day give me a sprite and i'm a drop an eighth i go bananas i turn to an ape talking behind me that's a pussy trait i'm fly as a bitch but i don't got a cape i am the predator you are the prey i'm robbing his son not talking bout nate pull up to my mansion get froze at the gate he couldn't make it because it was too late shoutout to pedro he put food on my plate you wannabe niggas not hunnid you fake  i had a dream bitches keep running to me money keep coming to me og gas bag i can't breathe i'm the godfather  it's not solid gold on your piece i'm at the top you beneath why you copy and cloning us three you niggas you wanna be me you wanna be me you wanna be me you wanna be me you wanna be me you wanna be me you wanna be me but you cannot be you wanna be me you wanna be me you wanna be me you wanna be me  you wanna be me nigga just think about it if i feel uncomfortable nigga pull out the pocket rocket if it's an issue my nigga ain't no need to talk about it niggas quick to talk like they bout it we gon' see about em' niggas be bitin' the three amigos stealin' lingo my nigga that shit is illegal i used to trap out the ringo with skippa flippa cameras follow a nigga like cheetahs they wanna be the migos cause they know the critics say the migos better than the beatles united kingdom like i'm william regal all black lamborghini man it look like caesar i want no feature  favourite rapper  don't really fuck with the industry independant you get more benjamin's when you single i call my plug and ask him what's the tab he told me you straight hit me when you touch down i've been a trendsetter 21 years 2015 niggas stealing the dab niggas try copy my flow and i laugh they don't know how long i work for my crown i come for you artists and fuck up your  you'll see keep talking get hit with the dab  i had a dream bitches keep running to me money keep coming to me og gas bag i can't breathe i'm the godfather  it's not solid gold on your piece i'm at the top you beneath why you copy and cloning us three you niggas you wanna be me you wanna be me you wanna be me you wanna be me you wanna be me you wanna be me you wanna be me but you cannot be you wanna be me you wanna be me you wanna be me you wanna be me
100 bricks, offset, i’m a rich nigga you’re a broke nigga should've had a pussy you a ho nigga if the police call a nigga i don’t know nigga why the fuck you talkin to me like you know a nigga dropped out of high school just to hit some licks when i walk into the mall they wanna take a pic all teachers told me i wouldn't make it now i'm rich i wanna be the bigger trapper with a 100 bricks 100 bricks100 bricks100 bricks 100 bricks100 bricks100 bricks 100 bricks100 bricks100 bricks 100 bricks100 bricks100 bricks 100 bricks100 bricks100 bricks 100 bricks100 bricks100 bricks 100 bricks100 bricks100 bricks  couple squares couple bears clientele on serve deep sea gotta whole lot of fish nigga rich nigga still running with the stick nigga talk about ? nigga yes i'll get nigga space ship dope money got that trunk filled with that pack from the west threw the profit on my neck offset's on the vet offset's in the vert 40. cal on the search shoot 'em down like a bird hundred birds fly south let my niggas break 'em down niggas talking bout its ready get it in and get it out its coming on the load coming through the checkpoint don't make it then i'll probably lay a pussy nigga down blue bricks in the wrist in the shit gotta brick off a split i was broke now i'm fixed put my niggas in the mix now they running with the bricks with the bricks and the sticks tryna get a hundred bricks unload 'em off the palette put em in the alley shit gets tragic when your fuckin' with a package they put em in the trap then they put em in baggage then they get gone like a nigga never had it abracadabra like god damn i know magic like houdini with bricks i do it fantastic hundred bricks put em in the trap nigga hundred bricks put em on a map!   i got a plug up in cali got green like it's salad fell in love with the money i had a marriage you used to have babies but you lost your babyyou had a miscarriage look at my watch its got so many carats got birds in my kitchen got pigeons got parrots got bombs on me you think i'm a terrorist i pull up in phantom ghost it is scary got a bitch cooking dope she a brazilian stayed in the kitchen got me a whole million giuseppe walking alligator amphibian i came from the trap and the dope will stay ignorant i talk to el chapo he send me some tacos i went to the lot and bought me a gallardo i'm a street nigga go check out my bio i got so much money you think i hit the lotto im a supplier before you set foot in my trap i check you looking for the wire i built the empire my plug on a boat like a pirate if you running up on me imma start up a riot im cooking up fish nigga it's time to eat it bon appetite have a feast my bitch just landed from greece red bottoms under her feet i'm loving that bitch cause her daddy got keys!  tracy t & offset (migos) hundred bricks
stay up, offset, murda on the beat so it's not nice  big racks gotta stay up (stay up) lil' boy get your weight up (woo) she beat her make up (make up) just for me to fuck it up (fuck it up) ball player no ball bat (ball) throw it out just to make it back (woo) throw it out just to make it back (uhh) throw it out just to make it back (make it back) drop my top yeah you smell the 'roma (yeah) if she bad put them heels on her (bad) paid that tab dropped a bill on her all that ass i want feel on her  drank yeah spilled on me (spilled) still with my same homies (woo) yeah got that thang on me (thang) run up right now bang bang on her (brrt) bad bitch gonna say yes (bad) chess move never played chess (chess) the whole kitchen is a hot mess (woo) took a brick for a lab test (brick) you don't even wanna know the rest (no) how the shit really went down three plugs on my cellphone say they want the money back right now  big racks gotta stay up (stay up) lil' boy get your weight up (woo) she beat her make up (make up) just for me to fuck it up (fuck it up) ball player no ball bat (ball) throw it out just to make it back (woo) throw it out just to make it back (uhh) throw it out just to make it back (make it back) drop my top yeah you smell the 'roma (yeah) if she bad put them heels on her (bad) paid that tab dropped a bill on her all that ass i want feel on her  in the kitchen with the bobby brown (bobby) birds on me make a mocking sound (brrr) stash a hundred thousand in the ground (stash) in case a nigga gotta gun you down (pew pew) racks racks (racks) spend it and get it right back (come on) i jump in the coupe with no hat (hat) hop in the wraith and this mac (mac) we not gonna play with the macs (brrt) go to the bay get the bags (bag) bentley truck bought it all cash (bentley truck) piped her up bought her some ass (piped her up) i brought the coke for her crew (coca) molly and percocets too (perky) new money blue hunnids to sue (sue) you're sick and you broke out the flu (brr)  big racks gotta stay up (stay up) lil' boy get your weight up (woo) she beat her make up (make up) just for me to fuck it up (fuck it up) ball player no ball bat (ball) throw it out just to make it back (woo) throw it out just to make it back (uhh) throw it out just to make it back (make it back) drop my top yeah you smell the 'roma (yeah) if she bad put them heels on her (bad) paid that tab dropped a bill on her all that ass i want feel on her
in her throat, offset, ay ay ayyyy  i ain't tryna put it in your throat bitch you know i am the goat all white diamonds like the pope blurred vision i just poured a four 200 thousand a key your car is a lease my wrist 40 piece and my ear 10 a piece your bitch like to eat so much dab it's a feast we came from the street put the gang on they feet  i'm living my dream my glock got a beam my phone keep on ringing diamonds shine like oil sheen birds keep on singing bitch drink my semen money bring demons but god gonna clean it i'm on the percolator suck on my dick and you masturbate it my niggas celebrating then we got money then elevated the magazine illustrated talk about migos we really made it trapping and capping baby now i'm trafficking the records baby cocaine selling cocaine smoking cookie propane might take your hoe mayne ima boozie young nigga eating lo mein free the wop mane i let my dope swang  i ain't tryna put it in your throat bitch you know i am the goat all white diamonds like the pope blurred vision i just poured a four 200 thousand a key your car is a lease my wrist 40 piece and my ear 10 a piece your bitch like to eat so much dab it's a feast we came from the street put the gang on they feet
ball player, offset, young nigga had a dream to be a ball player young nigga had a dream to be a ball player  young nigga had a dream to be a ball player he was poor he didn’t have no clothes hung out with the hard heads selling dope his momma ain’t know his trap going retarded young nigga started with a dream and now he is the cartel  young nigga gotta keep your face good if you run off you will never get a major plug i can’t wait till takeoff jackson give me them harriet tubs i had a dream that i was a baller but i couldn’t make the buzzer then it got ugly i was broke so i trapped with my cousin then i start rapping niggas laughed at me we started juugin’ then we starting’ buzzin’ we came from nothing so i bought me a lamb and i punch it my engine sound like jumanji extended clip like a bungee my momma didn’t know nothing young nigga tryna make it smokin’ on cookie jamaican i’m trapping out the bando vacant now i got a bad bitch from malaysia  young nigga had a dream to be a ball player he was poor he didn’t have no clothes hung out with the hard heads selling dope his momma ain’t know his trap going retarded young nigga started with a dream and now he is the cartel
my choices, offset, these are my choices fell in love with the money these are my choices yeah yeah yeah offset migos thugger  i fell in love with the money i cut these bitches off and divorced them mason margiela i'm dabbin’ on bitches they eat it like porcelain i put my heart and my soul on this bitch now we riding rolls royces i got the streets in one hand got the rap in the other these were my choices those were my choices on that lean i hear voices i got fame and got fortune those were my choices those were my choices tell me what is your choice tell me what is your worth hottest coupe on the earth  i just sit down and i think about all of the shit come with money yeah she want to fuck on me bounce on my dick like a motherfuckin' bunny yeah listen to me when i talk and i don't need a beat i go acapella diamonds dancing when the camera flashing you gon know when we up in here i made the choice to go sell some dope i got money that i never seen before let that bitch ride my dick on her tippy toes i could never fall i won’t lie under oath made the choice to get the money thanking god because the devil after me gotta show that they  and i'm ballin' on niggas like after league back to the basics gotta get these faces took the shit they came with choices embraced it thugga told me that these bitches be brazy put your dick in her mouth and tell her taste it came a long way rappin' in momma basement we married the money we skilled in engagement roll the backwood and i sit down and face it all my choices i sit down and face it  i fell in love with the money i cut these bitches off and divorced them mason margiela i'm dabbin' on bitches they eat it like porcelain i put my heart and my soul on this bitch now we riding rolls royces i got the streets in one hand got the rap in the other these were my choices those were my choices on that lean i hear voices i got fame and got fortune those were my choices those were my choices tell me what is your choice tell me what is your worth hottest coupe on the earth  i just bought me some birds baby tell me the word i know you i know her imma shit on these turds i'ma whip out the pot i'ma spend me a knot i’ma fuck on them thots take ’em all to the spot take 'em all to the spot get some shit from jabbar diamonds bright like a star cookin’ fish scales with no tar diamonds fighting goin' to war roll that pussy like a car suck that dog then make it bark put that sloppy joe head in a cart i dive in that pussy its deep what's your service for me? baby what is your choice? you choose them or choose me? you chose him cause he was a dork you didn't care about hurting me you dirty dirty girl you dirty i hope he leave you in the streets i fucked you but-  i fell in love with the money i cut these bitches off and divorced them mason margiela i’m dabbin' on bitches they eat it like porcelain i put my heart and my soul on this bitch now we riding rolls royces i got the streets in one hand got the rap in the other these were my choices those were my choices on that lean i hear voices i got fame and got fortune those were my choices those were my choices tell me what is your choice tell me what is your worth hottest coupe on the earth
uon want problems, offset, im plugged in like verizon margelas cost a thousand bad bitch from the islands young niggas they wildin louie luggage im stylin dont make me be violent im all about my profit im posted with the pocket rocket uon want problems   uon want problems with this 30 round clip on my hip fat pockets looking like norbit these bitches ain't bout shit girls gone wild showing they tits molly molly got that bitch twerking like miley cyrus my wrist sick it got a virus bricks on the boat like pirates this gun is not licensed my pockets fat you on a diet i got molly come try it dont run up on me take advice bitch bullets have ya body hot like niacin i was broke i remember no titans what ya doing bitch? suck it dont bite it 7-4 gd we righteous road to riches lean is killing my kidneys first of all gotta say free all my niggas big bro doing 15 years thats a long ass sentence cried at the court date i dont give a fuck you can say i was in my feelings uon want no problems my young niggas solve em they gremlins   giuseppe shoes with the gold buckle trapping 20 years you a old hustler something ain't right get a new formula birds singing like monica middle finger to the your honor death before dishonor dont fuck with those who snitchin for a young nigga hit you with the clip you dont want beef cause we will eat molly got me grittin my teeth molly got me can't go to sleep first 48 y.d.g. killed the beat i got 10 bricks in the cherokee her ass is fat like cherokee vegetarian love my broccoli and celery etc im smokin gas and ridin round in a bentley cause im extra...ordinary you tellin lies nigga you a fairy bad bitch with the short hair and she look like halle berry you dont want no problems and nigga you scary
power moves - 2452531, offset, trap out my habitat front you the work bring the money back do the job i'll bring the renault back got a whole brick in my fanny pack i got dope in my inner tube i served the molly the dog food you signed to qc that's a power move i shit on you niggas like biol movement that's a power move power-move power-move power-move hunnid round chopper don't make me act a fool power-move power-move power-move power-move power-move power-move  qc my label we powerful bentley ferrari my caliber i got young niggas on capital pulling up with the chopper texas massacre when i'm sitting in the bentley pull the curtain down trappin' and cappin' i'm tryna get about a hundred pounds call me  i'm trapping in the underground started with a four but then i whipped it to a nine i got  the money after my time made a million just off speaking my mind sipping actavis a hundred a line when i'm pulling up nigga i'm shooting like shine it's a power move turning my wrist in the pot typhoon you a monkey nigga call a nigga  you bitches be sucking on niggas call that bitch a vacuum  trap out my habitat front you the work bring the money back do the job i'll bring the renault back got a whole brick in my fanny pack i got dope in my inner tube i served the molly the dog food you signed to qc that's a power move i shit on you niggas like biol movement that's a power move power-move power-move power-move hunnid round chopper don't make me act a fool power-move power-move power-move power-move power-move power-move
1st day out, offset, offset! got out of jail again and again and again  i can never fold on none of my niggas i’m the one they talk about be the menace i got niggas serving bricks out the fender that karma keep coming back when i was getting it a lot of you niggas be changing when you get famous talking that shit but you really not gangster these niggas claiming that they bout it bout it we pull them choppers out and homicide them we used to trap up at the texaco never sold my soul i had to take the blow hand to understand i had to sacrifice i was living life i had to pay the price lost everything i had like solomon got it back like it’s like i hit the lottery for my fans i gotta say apologies they holding me down and they ride for me  a hundred thousand for a plain jane when you locked up got to maintain caught a fed case with the cocaine start telling names playing blame games that ain’t the shit that i call a hunna i was the boss and you was the runner i cooked the dope while she count the commas if she run with the money i kill her momma do you really fuck with me? sometimes i wonder where was you at when that drought was coming you be bumping your gun but ain’t saying nothing got your bitch in the condo we have a slumber i might pull up with a hundred bricks in a hummer i cannot tell cause the code that i honor i know one nigga who came from the jungle he told me get money don’t want nothing from you  i can never fold on none of my niggas i’m the one they talk about be the menace i got niggas serving bricks out the fender that karma keep coming back when i was getting it a lot of you niggas be changing when you get famous talking that shit but you really not gangster these niggas claiming that they bout it bout it we pull them choppers out and homicide them we used to trap up at the texaco never sold my soul i had to take the blow hand to understand i had to sacrifice i was living life i had to pay the price lost everything i had like solomon got it back like it’s like i hit the lottery for my fans i gotta say apologies they holding me down and they ride for me
drip (og version), offset, that boy cassius n-n-nonstop hey!  came through drippin' (drip drip) came through drippin' (drip drip) came through drippin' (drip drip) diamonds on my wrist they drippin' (ice) came through drippin' (drip drip) came through drippin' (drip drip) came through drippin' (drip drip) diamonds on my wrist they drippin' (ice) bitch you a thot ain't trickin' (thot thot) put her on her knee make her lick it (lick it) patek on my wrist and it's glistenin' (drip drip) the bitch got mad i dissed her (hey) shawty you ain't nothin' to a rich nigga (nothin') i'll put a check on a bitch nigga (brrt) fuck your whole set and your clique nigga (fuck 'em) got a gang full of dud and some broke niggas (dud)  diamonds on me what's the price? (price) i'm not gettin' involved with the hype (hype) i'm too rich to get into a fight (too rich) fifty racks got my jeans fittin' tight (fifty racks) pay the price and them boys come and wipe you we had to dispose of the diaper (dispose) yeah we trap every week every night (whoa) work my move we too smooth no indictments (hey) yeah freakazoid lightnin' (lightnin') 57 90 and it's bitin' (bite) when i seen a mil i got excited (million) for the cash i'ma turn to michael myers baguettes keep dripping droppin' (drip) my wrist all liquid watches (watch) told the bitch jump on my dick and pop it ooh gave a little bitch a deposit cross on my neck strap boxin' uh cup full of tech it's toxic draw down the sig chop chop chop 'em yeah you dig your bitch is an option put that watch in the fridge 'cause it's drippin' gettin' sloppy when it's too much traffic gotta get a helicopter bentley bentayga no shoes on my carpet no vince carter fifteen with the carbon  came through drippin' (drip drip) came through drippin' (drip drip) came through drippin' (drip drip) diamonds on my wrist they drippin' (ice) came through drippin' (drip drip) came through drippin' (drip drip) came through drippin' (drip drip) diamonds on my wrist they drippin' (ice) bitch you a thot ain't trickin' (thot thot) put her on her knee make her lick it (lick it) patek on my wrist and it's glistenin' (drip drip) the bitch got mad i dissed her (hey) shawty you ain't nothin' to a rich nigga (nothin') i'll put a check on a bitch nigga (brrt) fuck your whole set and your clique nigga (fuck 'em) got a gang full of dud and some broke niggas (dud)  floral shit stay in gucci from the forest lean in my organs walkin' on your mortgage i got some jewelry it cost me a fortune got a little freaky bitch and she gorgeous balmain sag on the saint laurent i'm pourin' up that it's the time of the month diamonds hittin' like a mortal kombat punch servin' that cool same color nestle crunch stackin' them hundreds up i got a bunch i can't tell the time my dial done bust stay with that glock nigga know who i trust still in the trap nigga servin' that raw dust come get your ho 'cause you know she wan' fuck designer drugs serve like i'm wearin' a gucci tux ride two cars back to back when i'm re-ing up i'm on them percs chasin' like i was on tuss givenchy gelato when i'm rollin' up me and offset strapped up in the bentley truck ooh she suck it good make it touch and bust too bad that lil bitch couldn't make the cut i came in drippin' drippin' in designer i got an ese not an assignment too many chains on my bitch start whining diamonds big rock like i'm mountain climbing  came through drippin' (drip drip) came through drippin' (drip drip) came through drippin' (drip drip) diamonds on my wrist they drippin' (ice) came through drippin' (drip drip) came through drippin' (drip drip) came through drippin' (drip drip) diamonds on my wrist they drippin' (ice) bitch you a thot ain't trickin' (thot thot) put her on her knee make her lick it (lick it) patek on my wrist and it's glistenin' (drip drip) the bitch got mad i dissed her (hey) shawty you ain't nothin' to a rich nigga (nothin') i'll put a check on a bitch nigga (brrt) fuck your whole set and your clique nigga (fuck 'em) got a gang full of dud and some broke niggas (dud)
toxic, offset, ricky racks l-l-lit gang  smoking on cookie it's toxic (argh) cash in and make a deposit (woo!) pulling up in the tar (oh!) sippin' on activ' bitches be wildin' (woo!) wake up i stretch up in my mansion (whew) i did my passion didn't go to college (no!) the atlantis sit on my necklace (aye aye aye) i don't do flexin' shorty come dive in smoking on cookie it's toxic (cookie!) cash in and make a deposit (woo!) pulling up in the tar (woo woo woo woo) sippin' on activ' bitches be wildin' (hey!) wake up i stretch up in my mansion (hey) i did my passion didn't go to college (woo woo woo) the atlantis sit on my necklace (agh) i don't do flexin' shorty come dive in (agh) (offset!)  helluva risk (helluva) helluva bitches on dick tell 'em baguette on the fist tell 'er i'm really the shit i was the one in the pen fuck it i did what i did and i stay with revolvers nigga i was 17 caught with the sig eat up the dab you dig i beat the trial i did  with proper etiquette walking on margiela saint laurent my kids i'm too rich to be dealing with a petty bitch these two clips get to hitting hundred round drum don't miss i put up the cell then bought the nigga he got out on bail who shot the nigga walk in the crip it's a powerful picture these bitches at mall i can't find my niggas two hundred mil' on my mind lil nigga bentley mulsanne hit the blind on niggas  smoking on cookie it's toxic (argh) cash in and make a deposit (woo!) pulling up in the tar (oh!) sippin' on activ' bitches be wildin' (woo!) wake up i stretch up in my mansion (whew) i did my passion didn't go to college (no!) the atlantis sit on my necklace (aye aye aye) i don't do flexin' shorty come dive in smoking on cookie it's toxic (cookie!) cash in and make a deposit (woo!) pulling up in the tar (woo woo woo woo) sippin' on activ' bitches be wildin' (hey!) wake up i stretch up in my mansion (hey) i did my passion didn't go to college (yah) the atlantis sit on my necklace (agh) i don't do flexin' shorty come dive in (agh)  smoking on cookie like toxic i beat the block down like i'm boxing i done big pills on me like cosby henney talking my pockets it be popping shit got a whole lot of diamonds in my watch and shit i pull up no valet i park this shit i got a bitch out in la she crippin' shit turn a 50 to 100 i flippin' it i hang around a lot of gangsters and savages $70000 on me that is not average cookie bag sealed this is not   you niggas is panicking water ice on my neck is a cooler niggas shot dead who is the shooter? in a drop head ride 'round with the ruger if a nigga in the way i can move him i pulled up in it and they thought it was stolen my wrist is a lake my neck is an ocean the cup is dirty and i'm sippin' on potion i'm taking the cap back cause you owe me you put that in a knapsack and it's loaded we walking straight through the back cause he home here all my niggas are ice attacked you can't focus i put one in your snapback and you knew it  smoking on cookie it's toxic (argh) cash in and make a deposit (woo!) pulling up in the tar (oh!) sippin' on activ' bitches be wildin' (woo!) wake up i stretch up in my mansion (whew) i did my passion didn't go to college (no!) the atlantis sit on my necklace (aye aye aye) i don't do flexin' shorty come dive in smoking on cookie it's toxic (cookie!) cash in and make a deposit (woo!) pulling up in the tar (woo woo woo woo) sippin' on activ' bitches be wildin' (hey!) wake up i stretch up in my mansion (hey) i did my passion didn't go to college (yah) the atlantis sit on my necklace (agh) i don't do flexin' shorty come dive in (agh)
oprah winfrey, offset, yeah yeah yeah migo!  young rich nigga worth a million maserati smashin' buildings bob the builder rich nigga came straight out the trenchez fat pocket call it oprah winfrey oprah winfrey oprah winfrey rich nigga like oprah winfrey oprah winfrey rich nigga like oprah winfrey(3x) (offset!) oprah winfrey  pockets is fat like it oprah winfrey got a million i forgot to mention (m&ms!) 30 round clip that's a long extension yrn then i end a sentence i was locked up for a little sentence then i got out and bought a bentley beat the pot like bobby did whitney grinch goons comin' through yo' chimney i know that you mad 'cuz you work at wendy's i'm drillin' yo' bitch mouth like i'm a dentist my shoes  an amphibian they givenchy don't make my bitch set it off jada pinkett i step on you niggas like welcome mats toni braxton kush have a heart attack i wait on my nigga he comin' back fuck 12 nigga free willie mac i'm makin' a movie like cinemax red diamonds look like a maxi pad 20 thousand make my pants sag the streets is a jungle didn't have a dad i'm paintin' a  picture like mona lisa i gotta a plug up in indonesia giuseppe zanotti they hyena i'm drinkin' lean too much might have a seizure(lean!)  young rich nigga worth a million maserati smashin' buildings bob the builder rich nigga came straight out the trenchez fat pocket call it oprah winfrey oprah winfrey oprah winfrey rich nigga like oprah winfrey oprah winfrey rich nigga like oprah winfrey(3x) oprah winfrey  young rich nigga like oprah hustlin' chasin' payola in a party i'm presented sober ashton kush blunts on the sofa extra he  be the connect no nike shoes used to run up a check bus full of sluts like next shuffling hoes no deck mountain blue mountain sippin' on lean kush and codeine with blue dream fuck you niggas mean sippin' green lean whatchu mean roll up the billie jean y'all niggas speakin' brokanese nigga get your money up just finnesed the plug with a check you know a young nigga had to run it up never had shit but some pot and a (??) came from the trenchez you know a young nigga runnin' up digits no need to ask for the ticket went from rags to riches to bags of midgets to baddest of bitches extravagant living while you niggas still pretty penny gettin' to the ms like winfrey  young rich nigga worth a million maserati smashin' buildings bob the builder rich nigga came straight out the trenchez fat pocket call it oprah winfrey oprah winfrey oprah winfrey rich nigga like oprah winfrey oprah winfrey rich nigga like oprah winfrey(3x) oprah winfrey  (domingo!)(mango!) rich nigga like oprah winfrey different color hoes mr. bentley all about a check i want the riches made it to the top jumped out the trenchez (jumped out the trenchez no trampoline) (my team been ballin' like mr. clean) (no steppin' my pockets is oprah winfrey) (like terio my choppas still kickin') daffy duck kermit my bullets spittin' migo my gang and we worth a ticket makin' movies like my nigga cricket duuh!duuh!duuh!duuh! add up the digits (add up the digits and you niggas penny pinchin') (in the a with them birds i'm mike vickin') (makin' grades on my hustle but no t.i.p) (i'm stuntin' like jackie chan when i kick it) my diamonds is red like the bulls no scottie pippen hunnids spent at lenox got red on the bottom of my shoes these loubitons and i am a christian (true to my religion i got plenty money but i'm still stealin') migos still winnin' whippin'them babies i hate children  young rich nigga worth a million maserati smashin' buildings bob the builder rich nigga came straight out the trenchez fat pocket call it oprah winfrey oprah winfrey oprah winfrey rich nigga like oprah winfrey oprah winfrey rich nigga like oprah winfrey(3x) oprah winfrey
